 written on 13Jun2026 at 20:45:10 
   2.48202900000000       0.000000000000000E+000  0.000000000000000E+000
 -0.827343000000000        2.34007900000000       0.000000000000000E+000
 -0.827343000000000       -1.17004000000000        2.02656800000000     
           9
         229
    1    1    2    1    2    1    1    2    1    1    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    1    1    2    1    1    2
    1    2    1    1

   -4   -3   -1
    8    6   -0.15256338E-03 -0.37459727E-12
    9    6    0.82306313E-03 -0.46763437E-12
    1    7    0.38743042E-03 -0.24376950E-11
    2    7   -0.39781805E-03 -0.28338807E-11
    3    7   -0.34781761E-04  0.54949244E-11
    4    7   -0.19182820E-03  0.18190571E-12
    5    7    0.80274773E-03 -0.72563917E-12
    6    7    0.34553995E-03  0.14464231E-11
    7    7   -0.17054678E-03 -0.24662911E-12
    8    7   -0.38404234E-04 -0.98046744E-12
    9    7    0.78417340E-04 -0.95099991E-12
    1    8   -0.81617628E-03 -0.93479022E-12
    2    8    0.58209118E-03 -0.62394000E-12
    3    8   -0.39234678E-04  0.16336203E-11
    4    8    0.14672525E-02 -0.72868621E-12
    5    8    0.72290629E-03 -0.52037748E-12
    6    8   -0.15256338E-03  0.13293359E-12
    7    8   -0.38404235E-04  0.85610935E-13
    8    8   -0.21569245E-03  0.67038389E-12
    9    8    0.32713842E-03 -0.40599620E-12
    1    9   -0.62385455E-03  0.73234387E-12
    2    9    0.64190922E-03  0.39561145E-11
    3    9   -0.23273275E-02 -0.58913139E-11
    4    9   -0.30953452E-03  0.18938063E-11
    5    9    0.30564246E-03  0.82712895E-12
    6    9    0.82306313E-03  0.10932878E-13
    7    9    0.78417341E-04 -0.40107999E-12
    8    9    0.32713842E-03  0.26535349E-12
    9    9    0.51928278E-03  0.59099253E-12

   -4   -1   -3
    1    1    0.18887149E-03  0.19360208E-12
    2    1   -0.27733817E-04 -0.91055635E-14
    3    1   -0.39735112E-03 -0.31067163E-13
    4    1   -0.48849423E-03 -0.96956280E-11
    5    1   -0.13171730E-03  0.10237575E-11
    6    1   -0.57939548E-03 -0.63098832E-13
    7    1    0.41922483E-03 -0.74427877E-12
    8    1   -0.87205362E-04 -0.10956776E-11
    9    1    0.23616514E-03  0.13319133E-11
    1    2    0.27733819E-04  0.45516022E-12
    2    2   -0.89242161E-02  0.35993569E-11
    3    2   -0.92457748E-03  0.26398449E-11
    4    2    0.65026041E-03  0.62514924E-12
    5    2   -0.13020803E-04 -0.12138806E-11
    6    2    0.13857280E-02  0.12969053E-12
    7    2    0.19495290E-02  0.49513171E-12
    8    2    0.58385086E-03  0.57563798E-12
    9    2    0.20475526E-03 -0.19918311E-11
    1    3    0.39735112E-03 -0.56434371E-12
    2    3   -0.92457749E-03 -0.59240546E-11
    3    3   -0.57538504E-02 -0.35804693E-12
    4    3    0.45706265E-02 -0.82610030E-11
    5    3   -0.10430464E-02  0.83480185E-12
    6    3    0.71405162E-03 -0.24078135E-12
    7    3    0.13301863E-03  0.19347833E-11
    8    3    0.12084726E-02 -0.74585130E-12
    9    3    0.23551392E-02 -0.35744693E-11
    1    4    0.48849423E-03 -0.10242016E-10
    2    4    0.65026041E-03 -0.12185392E-11
    3    4    0.45706264E-02  0.89226352E-11
    4    4   -0.23898389E-02 -0.10442758E-11
    5    4   -0.14797976E-02  0.72096990E-11
    6    4    0.38570486E-03  0.31925681E-11
    7    4   -0.70391611E-03 -0.18960623E-11
    8    4   -0.21157510E-02  0.18980173E-11
    9    4    0.20092738E-02 -0.11974076E-10
    1    5   -0.13171730E-03  0.85342410E-12
    2    5    0.13020801E-04 -0.22481912E-11
    3    5    0.10430464E-02  0.93934669E-12
    4    5    0.14797976E-02  0.62417892E-11
    5    5   -0.78611069E-04 -0.14105384E-12
    6    5    0.14135924E-03  0.10177818E-12
    7    5   -0.10214504E-03  0.32481353E-12
    8    5    0.91925709E-04 -0.16844784E-12
    9    5   -0.25791199E-03 -0.74531784E-12
    1    6   -0.57939548E-03 -0.23396007E-11
    2    6   -0.13857280E-02 -0.14842997E-11
    3    6   -0.71405162E-03  0.78904158E-12
    4    6   -0.38570486E-03  0.14159736E-11
    5    6    0.14135924E-03 -0.12335207E-12
    6    6   -0.89412905E-03  0.33495082E-12
    7    6    0.74863220E-04  0.60781740E-12
    8    6    0.58413332E-03  0.32952070E-12
    9    6   -0.57700381E-04 -0.23864049E-13
    1    7    0.41922483E-03 -0.74919758E-12
    2    7   -0.19495290E-02  0.21469423E-11
    3    7   -0.13301863E-03  0.25361885E-12
    4    7    0.70391611E-03  0.10768600E-11
    5    7   -0.10214504E-03  0.20876573E-12
